6384,formyltetrahydrofolate dehydrogenase
6385,transcription elongation factor A (SII)-like 1
6386,Cluster Incl AL050128:Homo sapiens mRNA; cDNA DKFZp586G051 (from clone DKFZp586G051) /cds=UNKNOWN /gb=AL050128 /gi=4884335 /ug=Hs.95260 /len=1950
6387," Cluster Incl AA919102:ol84h02.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1536339 /clone_end=3'' /gb=AA919102 /gi=3058992 /ug=Hs.95327 /len=622'' "
6388,"lipase, hormone-sensitive"
6389,"lipase, hormone-sensitive"
6390," Cluster Incl AI093155:qa97g04.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1694742 /clone_end=3'' /gb=AI093155 /gi=3432131 /ug=Hs.95420 /len=493'' "
6391,probable carboxypeptidase precursor
6392,liver-specific bHLH-Zip transcription factor
6393,multiple inositol polyphosphate phosphatase 1
6394,putative lymphocyte G0/G1 switch gene
6395,silver (mouse homolog) like
6396," Cluster Incl H10201:ym02c07.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-46806 /clone_end=3'' /gb=H10201 /gi=875023 /ug=Hs.9599 /len=490'' "
6397," Cluster Incl AC002540:Human BAC clone GS025M02 from 7q21-q22 /cds=(0,716) /gb=AC002540 /gi=2393736 /ug=Hs.9599 /len=717 "
6398," Cluster Incl U43753:Human frataxin (FRDA) gene, promoter region and /cds=(220,735) /gb=U43753 /gi=1218023 /ug=Hs.95998 /len=982 "
6399,"Ric (Drosophila)-like, expressed in many tissues"
6400,"purinergic receptor P2X, ligand-gated ion channel, 4"
6401,8-oxoguanine DNA glycosylase
6402,8-oxoguanine DNA glycosylase
6403,8-oxoguanine DNA glycosylase
6404,KIAA1013 protein
6405,zinc finger protein 193
6406," Cluster Incl AI201108:qf69g07.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1755324 /clone_end=3'' /gb=AI201108 /gi=3753714 /ug=Hs.9651 /len=756'' "
6407,"butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase)"
6408,huntingtin interacting protein-1-related
6409,Cluster Incl AL079286:Homo sapiens mRNA full length insert cDNA clone EUROIMAGE 26173 /cds=UNKNOWN /gb=AL079286 /gi=5102746 /ug=Hs.96870 /len=1717
6410,KIAA0239 protein
6411,KIAA0328 protein
6412," Cluster Incl R40666:yf79c10.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-28541 /clone_end=3'' /gb=R40666 /gi=821004 /ug=Hs.97393 /len=509'' "
6413,centrosomal protein 1
6414,protein similar to E.coli yhdg and R. capsulatus nifR3
6415,Cluster Incl W27779:40d4 Homo sapiens cDNA /gb=W27779 /gi=1307934 /ug=Hs.97925 /len=667
6416,"acyl-Coenzyme A oxidase 2, branched chain"
6417,atrophin-1 interacting protein 4
6418,"tubulin, alpha 2"
6419,Cluster Incl AL050154:Homo sapiens mRNA; cDNA DKFZp586L0120 (from clone DKFZp586L0120) /cds=UNKNOWN /gb=AL050154 /gi=4884366 /ug=Hs.98314 /len=1868
6420,cyclophilin
6421,spindle pole body protein
6422,"CCAAT/enhancer binding protein (C/EBP), beta"
6423,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide, Y chromosome"
6424,follistatin
6425,Cluster Incl AL049321:Homo sapiens mRNA; cDNA DKFZp564D156 (from clone DKFZp564D156) /cds=UNKNOWN /gb=AL049321 /gi=4500094 /ug=Hs.9927 /len=1440
6426,ATP-dependent RNA helicase
6427,RAS guanyl releasing protein 2 (calcium and DAG-regulated)
6428," Cluster Incl AI688812:wd41c03.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2330692 /clone_end=3'' /gb=AI688812 /gi=4900106 /ug=Hs.99491 /len=504'' "
6429," Cluster Incl AI688812:wd41c03.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2330692 /clone_end=3'' /gb=AI688812 /gi=4900106 /ug=Hs.99491 /len=504'' "
6430,Cluster Incl W27545:32c4 Homo sapiens cDNA /gb=W27545 /gi=1307349 /ug=Hs.9956 /len=950
6431," Cluster Incl W60864:zd27g05.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-341912 /clone_end=3'' /gb=W60864 /gi=1367661 /ug=Hs.9963 /len=541'' "
6432,BCE-1 protein
6433,peroxisome biogenesis factor 1
6434,peroxisome biogenesis factor 1
6435,"complement component 4-binding protein, beta"
6436," Cluster Incl AA010777:ze22f06.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-359747 /clone_end=5'' /gb=AA010777 /gi=1471804 /ug=Hs.99923 /len=521'' "
6437,"sarcoglycan, alpha (50kD dystrophin-associated glycoprotein)"
6438,keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris)
6439,"lipase, hepatic"
6440,Cluster Incl M69023:Human globin gene /cds=UNKNOWN /gb=M69023 /gi=183127 /ug=Hs.100090 /len=1119
6441,putative cyclin G1 interacting protein
6442,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
6443,differentially expressed in hematopoietic lineages
6444,Cluster Incl W27947:39h11 Homo sapiens cDNA /gb=W27947 /gi=1307895 /ug=Hs.100350 /len=768
6445,LIM domain kinase 2
6446,LIM domain kinase 2
6447," Cluster Incl AA888001:nr03g11.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1160804 /clone_end=3'' /gb=AA888001 /gi=3003676 /ug=Hs.100651 /len=528'' "
6448," Cluster Incl AA905543:oj86h04.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1505239 /clone_end=3'' /gb=AA905543 /gi=3040666 /ug=Hs.100651 /len=648'' "
6449,megakaryocyte-enhanced gene transcript 1 protein
6450,Cluster Incl W28953:54b7 Homo sapiens cDNA /gb=W28953 /gi=1308901 /ug=Hs.100843 /len=805
6451," Cluster Incl AI014538:ou40e01.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1628760 /clone_end=3'' /gb=AI014538 /gi=3228919 /ug=Hs.100843 /len=743'' "
6452,"solute carrier family 12 (potassium/chloride transporters), member 4"
6453,"solute carrier family 12 (potassium/chloride transporters), member 4"
6454,KIAA0399 protein
6455,hepatic leukemia factor
6456,"GCN5 (general control of amino-acid synthesis, yeast, homolog)-like 2"
6457,microtubule-associated protein tau
6458,Cluster Incl AL080192:Homo sapiens mRNA; cDNA DKFZp434B102 (from clone DKFZp434B102) /cds=UNKNOWN /gb=AL080192 /gi=5262673 /ug=Hs.101282 /len=1718
6459,"tumor necrosis factor, alpha-induced protein 2"
6460,heat shock cognate 40
6461,metastasis associated 1
6462,"retinol-binding protein 1, cellular"
6463,"signal sequence receptor, delta (translocon-associated protein delta)"
6464,immunoglobulin superfamily containing leucine-rich repeat
6465," Cluster Incl L16895:Human lysyl oxidase (LOX) gene, exon 7 /cds=(0,6) /gb=L16895 /gi=292923 /ug=Hs.102267 /len=2052 "
6466,pyruvate dehydrogenase (lipoamide) alpha 1
6467,Mad4 homolog
6468," Cluster Incl AI582831:tn36c06.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2169706 /clone_end=3'' /gb=AI582831 /gi=4568728 /ug=Hs.102419 /len=555'' "
6469," Cluster Incl AJ133115:Homo sapiens mRNA for TSC-22-like protein /cds=(340,1527) /gb=AJ133115 /gi=4887560 /ug=Hs.102447 /len=1966 "
6470,activated leucocyte cell adhesion molecule
6471," Cluster Incl W87466:zh67c05.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-417128 /clone_end=3'' /gb=W87466 /gi=1401521 /ug=Hs.102479 /len=587'' "
6472,paxillin
6473,DKFZP434A043 protein
6474," Cluster Incl AI763065:wi64h03.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2398133 /clone_end=3'' /gb=AI763065 /gi=5178732 /ug=Hs.1032 /len=670'' "
6475,"coatomer protein complex, subunit epsilon"
6476,trinucleotide repeat containing 1
6477,KIAA0970 protein
6478,Cluster Incl L27560:Human insulin-like growth factor binding protein 5 (IGFBP5) mRNA /cds=UNKNOWN /gb=L27560 /gi=452059 /ug=Hs.103391 /len=3658
6479,fasciculation and elongation protein zeta 2 (zygin II)
6480,Cluster Incl AF070644:Homo sapiens clone 24742 mRNA sequence /cds=UNKNOWN /gb=AF070644 /gi=3283917 /ug=Hs.10346 /len=1355
6481,peripheral myelin protein 22
6482,heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)
6483," Cluster Incl AI525633:PT1.3_04_A08.r Homo sapiens cDNA, 5 end /clone_end=5'' /gb=AI525633 /gi=4439768 /ug=Hs.103834 /len=887'' "
6484,Cluster Incl W27939:39g3 Homo sapiens cDNA /gb=W27939 /gi=1307887 /ug=Hs.103834 /len=862
6485,"clathrin, light polypeptide (Lca)"
6486,Cluster Incl X81636:H.sapiens clathrin light chain a gene /cds=UNKNOWN /gb=X81636 /gi=704460 /ug=Hs.104143 /len=2737
6487,"suppressor of clear, C. elegans, homolog of"
6488,Cluster Incl F27891:HSPD16170 Homo sapiens cDNA /clone=s4000025D03 /gb=F27891 /gi=4813517 /ug=Hs.104639 /len=416
6489,seb4D
6490,Cluster Incl AL047596:DKFZp586G0421_s1 Homo sapiens cDNA /clone=DKFZp586G0421 /gb=AL047596 /gi=4728592 /ug=Hs.10488 /len=708
6491," Cluster Incl AI033692:ow26f02.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1647963 /clone_end=3'' /gb=AI033692 /gi=3254645 /ug=Hs.10488 /len=657'' "
6492,craniofacial development protein 1
6493,craniofacial development protein 1
6494,"pleckstrin homology, Sec7 and coiled/coil domains 1(cytohesin 1)"
6495," Cluster Incl AA189161:zq45g01.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-632688 /clone_end=3'' /gb=AA189161 /gi=1776205 /ug=Hs.105684 /len=580'' "
6496,KIAA0553 protein
6497,Ste20-related serine/threonine kinase
6498,zinc finger protein 313
6499,KIAA0620 protein
6500,"protein phosphatase 1, regulatory subunit 10"
6501,"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"
6502," Cluster Incl AA115140:zl10d12.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-501527 /clone_end=5'' /gb=AA115140 /gi=1670564 /ug=Hs.106283 /len=616'' "
6503," Cluster Incl AI087268:oz77e01.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1681368 /clone_end=3'' /gb=AI087268 /gi=3425691 /ug=Hs.1063 /len=717'' "
6504," Cluster Incl AA059408:zl96e07.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-512484 /clone_end=5'' /gb=AA059408 /gi=1553311 /ug=Hs.106369 /len=688'' "
6505,"stress 70 protein chaperone, microsome-associated, 60kD"
6506," Cluster Incl AA733050:zg79b05.s1 Homo sapiens cDNA, 3 end /clone=399537 /clone_end=3'' /gb=AA733050 /gi=2754409 /ug=Hs.1066 /len=706'' "
6507," Cluster Incl AA733050:zg79b05.s1 Homo sapiens cDNA, 3 end /clone=399537 /clone_end=3'' /gb=AA733050 /gi=2754409 /ug=Hs.1066 /len=706'' "
6508," Cluster Incl M21259:Human Alu repeats in the region 5 to the small nuclear ribonucleoprotein E gene /cds=(0,278) /gb=M21259 /gi=338258 /ug=Hs.1066 /len=446'' "
6509,"eukaryotic translation initiation factor 3, subunit 6 (48kD)"
6510,BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)
6511,KIAA1085 protein
6512," Cluster Incl AJ010953:Homo sapiens mRNA for putative Ca2+-transporting ATPase, partial /cds=(0,1491) /gb=AJ010953 /gi=3646133 /ug=Hs.106778 /len=2134 "
6513," Cluster Incl AL035306:H.sapiens gene from PAC 426I6, similar to syntaxin 7 /cds=(89,898) /gb=AL035306 /gi=4200240 /ug=Hs.106823 /len=3011 "
6514,"ATPase, H+ transporting, lysosomal (vacuolar proton pump), member D"
6515,DKFZP566D193 protein
6516,KIAA0461 protein
6517,hypothetical protein
6518,chromosome 3 open reading frame 4
6519,"surfactant, pulmonary-associated protein C"
6520,NGFI-A binding protein 1 (ERG1 binding protein 1)
6521," Cluster Incl AA917672:on46d09.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-1559729 /clone_end=3'' /gb=AA917672 /gi=3057562 /ug=Hs.107476 /len=578'' "
6522,KIAA0738 gene product
6523," Cluster Incl AA203303:zx55b01.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-446377 /clone_end=5'' /gb=AA203303 /gi=1799194 /ug=Hs.10758 /len=876'' "
6524," Cluster Incl AI694317:wd45d06.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2331083 /clone_end=3'' /gb=AI694317 /gi=4971657 /ug=Hs.107587 /len=539'' "
6525,DKFZP566C243 protein
6526,DKFZP564M112 protein
6527,"tubulin, beta, 5"
6528,cysteine and glycine-rich protein 1
6529,ubiquitin-conjugating enzyme E2L 3
6530,histone fold protein CHRAC17; DNA polymerase epsilon p17 subunit
6531,aspartyl aminopeptidase
6532,actin binding protein; macrophin (microfilament and actin filament cross-linker protein)
6533," Cluster Incl AI310002:qo77c11.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1914548 /clone_end=3'' /gb=AI310002 /gi=4004873 /ug=Hs.108332 /len=656'' "
6534," Cluster Incl AA552140:ng48e07.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-938052 /clone_end=3'' /gb=AA552140 /gi=2322392 /ug=Hs.108371 /len=631'' "
6535,"E2F transcription factor 4, p107/p130-binding"
6536,"RAN, member RAS oncogene family"
6537,KIAA0187 gene product
6538,Cluster Incl AL096714:Homo sapiens mRNA; cDNA DKFZp564E242 (from clone DKFZp564E242) /cds=UNKNOWN /gb=AL096714 /gi=5419847 /ug=Hs.108504 /len=1904
6539,"KIAA0627 protein; Drosophila ""multiple asters"" (Mast)-like homolog 2"
6540,membrane protein CH1
6541,septin 3
6542,glycophorin A (includes MN blood group)
6543," Cluster Incl W04490:za57h12.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-296711 /clone_end=5'' /gb=W04490 /gi=1276115 /ug=Hs.108694 /len=527'' "
6544,"calcium/calmodulin-dependent protein kinase kinase 2, beta"
6545,DKFZP586A0522 protein
6546,DKFZP586E1519 protein
6547,N-ethylmaleimide-sensitive factor
6548,"chaperonin containing TCP1, subunit 7 (eta)"
6549," Cluster Incl W72733:zd77h11.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-346725 /clone_end=5'' /gb=W72733 /gi=1382768 /ug=Hs.10882 /len=651'' "
6550,"collagen, type VI, alpha 1"
6551,Cluster Incl AF052137:Homo sapiens clone 23918 mRNA sequence /cds=UNKNOWN /gb=AF052137 /gi=3360446 /ug=Hs.108894 /len=1273
6552,KIAA0515 protein
6553," Cluster Incl N36295:yx99b12.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-269855 /clone_end=5'' /gb=N36295 /gi=1157437 /ug=Hs.108973 /len=660'' "
6554," Cluster Incl W80399:zh49e04.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-415422 /clone_end=3'' /gb=W80399 /gi=1391416 /ug=Hs.108973 /len=578'' "
6555,"glycoprotein, synaptic 2"
6556,chromosome 14 open reading frame 2
6557,SH3-domain binding protein 5 (BTK-associated)
6558," Cluster Incl AI828168:wk32h09.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2414081 /clone_end=3'' /gb=AI828168 /gi=5448839 /ug=Hs.10927 /len=759'' "
6559,Nef-associated factor 1
6560,Nef-associated factor 1
6561,Cluster Incl AF052169:Homo sapiens clone 24775 mRNA sequence /cds=UNKNOWN /gb=AF052169 /gi=3360480 /ug=Hs.109438 /len=1385
6562,KIAA1020 protein
6563,RNA-binding protein regulatory subunit
6564,genethonin 1
6565,"coronin, actin-binding protein, 1A"
6566,tyrosyl-tRNA synthetase
6567,polyadenylate binding protein-interacting protein 1
6568," Cluster Incl AI302176:qn58c03.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1902436 /clone_end=3'' /gb=AI302176 /gi=3961522 /ug=Hs.109646 /len=683'' "
6569,TAK1-binding protein 2; KIAA0733 protein
6570," Cluster Incl AA203354:zx58b07.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-446677 /clone_end=5'' /gb=AA203354 /gi=1799255 /ug=Hs.109760 /len=949'' "
6571,Cluster Incl W28865:53g9 Homo sapiens cDNA /gb=W28865 /gi=1308876 /ug=Hs.109875 /len=926
6572," Cluster Incl AI223047:qg70a09.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1840504 /clone_end=3'' /gb=AI223047 /gi=3805250 /ug=Hs.109997 /len=778'' "
6573,putative L-type neutral amino acid transporter
6574,MY047 protein
6575,"glucose regulated protein, 58kD"
6576,Cluster Incl AF052183:Homo sapiens clone 24804 mRNA sequence /cds=UNKNOWN /gb=AF052183 /gi=3360495 /ug=Hs.11039 /len=1331
6577,Wolf-Hirschhorn syndrome candidate 1
6578,Cluster Incl AF035296:Homo sapiens clone 23837 mRNA sequence /cds=UNKNOWN /gb=AF035296 /gi=2661052 /ug=Hs.110480 /len=1494
6579," Cluster Incl AL031178:Human DNA sequence from clone 341E18 on chromosome 6p11.2-12.3. Contains a Serine/Threonine Protein Kinase gene (presumptive isolog of a Rat gene) and a novel alternatively spliced gene. Contains a putative CpG island, ESTs and GSSs "
6580," Cluster Incl U55980:HSU55980 Homo sapiens cDNA, 3 end /clone=25453 /clone_end=3'' /gb=U55980 /gi=1354536 /ug=Hs.110613 /len=1484'' "
6581,DEK oncogene (DNA binding)
6582,Cluster Incl W27522:32a12 Homo sapiens cDNA /gb=W27522 /gi=1307326 /ug=Hs.110771 /len=968
6583,STAT induced STAT inhibitor-2
6584,claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)
6585,Ets2 repressor factor
6586,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1"
6587,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1"
6588,N-myristoyltransferase 1
6589,N-myristoyltransferase 1
6590,"malate dehydrogenase 2, NAD (mitochondrial)"
6591,titin-cap (telethonin)
6592,pituitary tumor-transforming 1 interacting protein
6593," Cluster Incl AI432190:tg77f11.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2114829 /clone_end=3'' /gb=AI432190 /gi=4308448 /ug=Hs.111286 /len=653'' "
6594,zinc finger protein 294
6595,zinc finger protein 294
6596,"matrix metalloproteinase 2 (gelatinase A, 72kD gelatinase, 72kD type IV collagenase)"
6597,ceruloplasmin (ferroxidase)
6598," Cluster Incl N98670:yy66d08.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-278511 /clone_end=5'' /gb=N98670 /gi=1270092 /ug=Hs.111632 /len=574'' "
6599," Cluster Incl AI658639:tu06g05.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2250296 /clone_end=3'' /gb=AI658639 /gi=4762209 /ug=Hs.111680 /len=581'' "
6600,endosulfine alpha
6601,endosulfine alpha
6602,"APG5 (autophagy 5, S. cerevisiae)-like"
6603,Fc fragment of IgG binding protein
6604," Cluster Incl L42611:Homo sapiens keratin 6 isoform K6e (KRT6E) mRNA, complete cds /cds=(40,1734) /gb=L42611 /gi=908802 /ug=Hs.111758 /len=1986 "
6605," Cluster Incl L42611:Homo sapiens keratin 6 isoform K6e (KRT6E) mRNA, complete cds /cds=(40,1734) /gb=L42611 /gi=908802 /ug=Hs.111758 /len=1986 "
6606,Lsm1 protein
6607,microsomal glutathione S-transferase 3
6608,lysosomal-associated protein transmembrane 4 alpha
6609,CD27-binding (Siva) protein
6610,KIAA0877 protein
6611,DKFZP586J0619 protein
6612,"isocitrate dehydrogenase 1 (NADP+), soluble"
6613,Cluster Incl AF042357:AF042357 Homo sapiens cDNA /gb=AF042357 /gi=4104913 /ug=Hs.112255 /len=1592
6614," Cluster Incl AI557912:pro3.2-2.E07.r Homo sapiens cDNA, 5 end /clone_end=5'' /gb=AI557912 /gi=4490275 /ug=Hs.112318 /len=569'' "
6615,maternally expressed 3
6616,cytochrome c oxidase subunit IV
6617," Cluster Incl Y08890:H.sapiens mRNA for Ran_GTP binding protein 5 /cds=(236,3529) /gb=Y08890 /gi=2253155 /ug=Hs.113503 /len=4789 "
6618,maternal G10 transcript
6619,Rab acceptor 1 (prenylated)
6620," Cluster Incl AA152406:zo07f01.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-567001 /clone_end=3'' /gb=AA152406 /gi=1718616 /ug=Hs.114346 /len=400'' "
6621,transforming growth factor beta-stimulated protein TSC-22
6622,Cluster Incl Z78368:HSZ78368 Homo sapiens cDNA /clone=3.142-(CEPH) /gb=Z78368 /gi=1495141 /ug=Hs.11441 /len=1143
6623,DKFZP564O123 protein
6624,progestin induced protein
6625,progestin induced protein
6626,"myeloid/lymphoid or mixed-lineage leukemia (trithorax (Drosophila) homolog); translocated to, 2"
6627,fibulin 5
6628," Cluster Incl AI557497:Pt2.1_16_A04.r Homo sapiens cDNA, 3 end /clone_end=3'' /gb=AI557497 /gi=4489860 /ug=Hs.11498 /len=862'' "
6629,Cluster Incl W28360:46f9 Homo sapiens cDNA /gb=W28360 /gi=1308371 /ug=Hs.11498 /len=675
6630,dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)
6631," Cluster Incl X05615:Human mRNA for thyroglobulin /cds=(41,8344) /gb=X05615 /gi=37173 /ug=Hs.115370 /len=8448 "
6632,"actin related protein 2/3 complex, subunit 1A (41 kD)"
6633,"diacylglycerol kinase, delta (130kD)"
6634,Cluster Incl W26655:34c9 Homo sapiens cDNA /gb=W26655 /gi=1307498 /ug=Hs.11641 /len=1007
6635,Cluster Incl AL049324:Homo sapiens mRNA; cDNA DKFZp564D246 (from clone DKFZp564D246) /cds=UNKNOWN /gb=AL049324 /gi=4500096 /ug=Hs.11673 /len=1167
6636,KIAA0156 gene product
6637,Notch (Drosophila) homolog 4
6638,G18.2 protein
6639,"poly(A)-binding protein, nuclear 1"
6640,neuronatin
6641,"keratin 14 (epidermolysis bullosa simplex, Dowling-Meara, Koebner)"
6642,U4/U6-associated RNA splicing factor
6643,glutathione S-transferase M4
6644,sorcin
6645,multifunctional polypeptide similar to SAICAR synthetase and AIR carboxylase
6646,kinesin 2 (60-70kD)
6647,active BCR-related gene
6648,7-dehydrocholesterol reductase
6649,"proteasome (prosome, macropain) subunit, beta type, 7"
6650,bone marrow stromal cell antigen 2
6651,protective protein for beta-galactosidase (galactosialidosis)
6652,"actin, alpha, cardiac muscle"
6653,"5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)"
6654," Cluster Incl D83077:Homo sapiens mRNA for TPRD, complete cds /cds=(1396,7473) /gb=D83077 /gi=1304131 /ug=Hs.118174 /len=9009 "
6655,microfibrillar-associated protein 4
6656,male-enhanced antigen
6657,"protein phosphatase 2, regulatory subunit B (B56), delta isoform"
6658,AE-binding protein 1
6659,singed (Drosophila)-like (sea urchin fascin homolog like)
6660,"integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)"
6661,MAX-interacting protein 1
6662," Cluster Incl AL038662:DKFZp566I0346_r1 Homo sapiens cDNA, 5 end /clone=DKFZp566I0346 /clone_end=5'' /gb=AL038662 /gi=5407828 /ug=Hs.118638 /len=764'' "
6663," Cluster Incl U79241:Human clone 23759 mRNA, partial cds /cds=(0,1315) /gb=U79241 /gi=1710187 /ug=Hs.118666 /len=1390 "
6664,sialidase 1 (lysosomal sialidase)
6665," Cluster Incl AI991040:wu36b05.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-990820 /clone_end=3'' /gb=AI991040 /gi=5837937 /ug=Hs.118724 /len=718'' "
6666,DR1-associated protein 1 (negative cofactor 2 alpha)
6667,selenophosphate synthetase 2
6668,enhancer of rudimentary (Drosophila) homolog
6669,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2
6670," Cluster Incl AI547258:PN001_AH_H08.r Homo sapiens cDNA, 5 end /clone_end=5'' /gb=AI547258 /gi=4464746 /ug=Hs.118786 /len=469'' "
6671,annexin A6
6672,ubiquitin-conjugating enzyme E2D 3 (homologous to yeast UBC4/5)
6673,"enolase 3, (beta, muscle)"
6674,"troponin C, slow"
6675,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) non-catalytic accessory protein 1A (110/116kD)"
6676,Melanoma associated gene
6677,3-hydroxy-3-methylglutaryl-Coenzyme A reductase
6678,"actinin, alpha 1"
6679,"actinin, alpha 1"
6680,"tubulin, beta polypeptide"
6681," Cluster Incl AF035316:Homo sapiens clone 23678 mRNA, partial cds /cds=(0,1030) /gb=AF035316 /gi=2661078 /ug=Hs.119076 /len=1283 "
6682,"collagen, type IV, alpha 1"
6683,Cluster Incl L10377:Human (clone CTG-B37) mRNA sequence /cds=UNKNOWN /gb=L10377 /gi=307379 /ug=Hs.119134 /len=1475
6684," Cluster Incl AI074025:oy66g12.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1670854 /clone_end=3'' /gb=AI074025 /gi=3400669 /ug=Hs.119140 /len=757'' "
6685,ADP-ribosylation factor 3
6686,"H2A histone family, member Z"
6687," Cluster Incl AI201310:qf71b11.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-1755453 /clone_end=3'' /gb=AI201310 /gi=3753916 /ug=Hs.119301 /len=655'' "
6688,KIAA0792 gene product
6689,hexosaminidase A (alpha polypeptide)
6690," Cluster Incl AJ001902:Homo sapiens mRNA for TRIP6 (thyroid receptor interacting protein) /cds=(72,1502) /gb=AJ001902 /gi=2558591 /ug=Hs.119498 /len=1653 "
6691,methionine-tRNA synthetase
6692," Cluster Incl AW026656:wv15c06.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-991037 /clone_end=3'' /gb=AW026656 /gi=5880109 /ug=Hs.119523 /len=589'' "
6693,transformer-2 alpha (htra-2 alpha)
6694," Cluster Incl AI525834:PT1.3_06_D01.r Homo sapiens cDNA, 5 end /clone_end=5'' /gb=AI525834 /gi=4439969 /ug=Hs.119529 /len=951'' "
6695,GAP-associated tyrosine phosphoprotein p62 (Sam68)
6696,"adaptor-related protein complex 2, sigma 1 subunit"
6697,"HMT1 (hnRNP methyltransferase, S. cerevisiae)-like 1"
6698,"HMT1 (hnRNP methyltransferase, S. cerevisiae)-like 1"
6699,glypican 3
6700,"CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)"
6701,"glycoprotein hormones, alpha polypeptide"
6702," Cluster Incl AI912041:wd84b06.x1 Homo sapiens cDNA, 3 end /clone=IMAGE-2338259 /clone_end=3'' /gb=AI912041 /gi=5631896 /ug=Hs.1197 /len=570'' "
6703,"anti-oxidant protein 2 (non-selenium glutathione peroxidase, acidic calcium-independent phospholipase A2)"
6704,"ATP-binding cassette, sub-family E (OABP), member 1"
6705,KIAA0439 protein; homolog of yeast ubiquitin-protein ligase Rsp5
6706,putative protein
6707,nuclear receptor co-repressor 2
6708,nuclear receptor co-repressor 2
6709,sorting nexin 3
6710,transmembrane 4 superfamily member 6
6711,transmembrane 4 superfamily member 6
6712,putative breast adenocarcinoma marker (32kD)
6713,"protein phosphatase 1, regulatory (inhibitor) subunit 5"
6714,"protein phosphatase 1, regulatory (inhibitor) subunit 5"
6715," Cluster Incl N36638:yx88f05.r1 Homo sapiens cDNA, 5 end /clone=IMAGE-268833 /clone_end=5'' /gb=N36638 /gi=1157780 /ug=Hs.12112 /len=543'' "
6716," Cluster Incl AA522537:ni38e08.s1 Homo sapiens cDNA, 3 end /clone=IMAGE-979142 /clone_end=3'' /gb=AA522537 /gi=2263249 /ug=Hs.12124 /len=865'' "
6717,RNA-binding protein (autoantigenic)
6718,KIAA0935 protein
6719,Cluster Incl W28807:52a3 Homo sapiens cDNA /gb=W28807 /gi=1308755 /ug=Hs.121849 /len=819
